y,z
-8.412350477462215537e+00,3.256946646733016593e+01
-7.860875713585793179e+00,3.277846699219441717e+01
-7.302214334745810831e+00,3.291261410353902761e+01
-6.746398408269500990e+00,3.297199679331550470e+01
-6.202861110509597431e+00,3.295853077479554116e+01
-5.680074738377696164e+00,3.287574387597757664e+01
-5.185271913283608036e+00,3.272848642793805141e+01
-4.724264871493762286e+00,3.252259651475038282e+01
-4.301366465461001987e+00,3.226455131193655035e+01
-3.919406116909069482e+00,3.196113303925441684e+01
-3.579825880618539902e+00,3.161913225931468574e+01
-3.282836787976593840e+00,3.124510372769777078e+01
-3.027613857981509948e+00,3.084518215029299881e+01
-2.812509151352599712e+00,3.042495819400550516e+01
-2.635265220768337358e+00,2.998940968163034526e+01
-2.493215389701128437e+00,2.954287938877343933e+01
-2.383461668608346073e+00,2.908908918179899672e+01
-2.303025181775099295e+00,2.863118007096329620e+01
-2.248967357164534775e+00,2.817176866485645803e+01
-2.218482666807908732e+00,2.771301205694665626e+01
-2.208965401666977080e+00,2.725667497376239723e+01
-2.218053930205153179e+00,2.680419478760166285e+01
-2.243656279950534405e+00,2.635674156827530723e+01
-2.283960859842843139e+00,2.591527163057111949e+01
-2.337435854897501830e+00,2.548057400525682681e+01
-2.402820391742693573e+00,2.505330994276518908e+01
-2.479110080674127303e+00,2.463404599454091937e+01
-2.565539045461012080e+00,2.422328146012037564e+01
-2.661560091711669074e+00,2.382147108996988649e+01
-2.766824256625166178e+00,2.342904394006969326e+01
-2.881160634174601221e+00,2.304641922062261017e+01
-3.004557079524168284e+00,2.267401989554499764e+01
-3.137142159840081934e+00,2.231228469092442168e+01
-3.279168528566569485e+00,2.196167907205541781e+01
-3.430997748921051027e+00,2.162270565742473849e+01
-3.593086472118043773e+00,2.129591445769185398e+01
-3.765973779476558647e+00,2.098191325916834415e+01
-3.950269418631036533e+00,2.068137841357389561e+01
-4.146642596853816087e+00,2.039506624675707158e+01
-4.355810934076418839e+00,2.012382525562925295e+01
-4.578529120376980011e+00,1.986860922119995365e+01
-4.815576764021603395e+00,1.963049132225209092e+01
-5.067744853907208302e+00,1.941067928426359046e+01
-5.335820192603231149e+00,1.921053153645299005e+01
-5.620567082310098606e+00,1.903157427032030924e+01
-5.922705466447310663e+00,1.887551918886249069e+01
-6.242884646517031122e+00,1.874428159879001043e+01
-6.581651612002309193e+00,1.863999831944682128e+01
-6.939412948207028364e+00,1.856504465156376682e+01
-7.316389235276719916e+00,1.852204935553028164e+01
-7.712560838942554398e+00,1.851390622157502719e+01
-8.127604044810954775e+00,1.854378036336157720e+01
-8.560816637228114701e+00,1.861510682564901487e+01
-9.011032315435732798e+00,1.873157846610769894e+01
-9.476523830257917780e+00,1.889711936285373284e+01
-9.954895482152075203e+00,1.911583924268006029e+01
-1.044296672413558014e+01,1.939196367722649228e+01
-1.093665014290696824e+01,1.972973415023663790e+01
-1.143082912303974652e+01,2.013327170349648654e+01
-1.191924308009148881e+01,2.060639792881686105e+01
-1.239439126936315105e+01,2.115240786497898640e+01
-1.284746972875239202e+01,2.177379122605126227e+01
-1.326835963357584802e+01,2.247190172218178361e+01
-1.364568875015969240e+01,2.324657942386136966e+01
-1.396699002477336826e+01,2.409573845770907852e+01
-1.421898159014588536e+01,2.501494185754833666e+01
-1.438798931161199413e+01,2.599699674470169342e+01
-1.446052502137405682e+01,2.703161513258663007e+01
-1.442401959664498712e+01,2.810519664494692904e+01
-1.426768950617937648e+01,2.920079648449478782e+01
-1.398348916944206444e+01,3.029834154348627706e+01
-1.356707216271425409e+01,3.137514593562815790e+01
-1.301865697358486962e+01,3.240675171389163012e+01
-1.234367468667224799e+01,3.336808075271881791e+01
-1.155307455338600420e+01,3.423483313187926314e+01
-1.066318536021951857e+01,3.498501382478807642e+01
-9.695078168034427790e+00,3.560042493518295004e+01
-8.673444977612337681e+00,3.606793841187023730e+01
-7.625086331381221605e+00,3.638037466428168187e+01
-6.577171392855106546e+00,3.653685920212847549e+01
-5.555478457261435743e+00,3.654260572527781648e+01
-4.582829267071915069e+00,3.640816393070588219e+01
-3.677894376772980145e+00,3.614825256673000098e+01
-2.854478312159443032e+00,3.578035361326437425e+01
-2.121310265728364897e+00,3.532326073242747100e+01
-1.482288856325622906e+00,3.479575447489322926e+01
-9.370741420024802926e-01,3.421552836381779628e+01
-4.818942403396737628e-01,3.359842949792522404e+01
-1.104362194408328168e-01,3.295801998364604657e+01
1.852863905326142535e-01,3.230542198702319467e+01
4.141642839802549547e-01,3.164938391219849478e+01
5.853623313094773462e-01,3.099649713893483138e+01
7.078414250145964592e-01,3.035149754484861973e+01
7.900245842110650285e-01,2.971759831676022046e+01
8.395877429379785539e-01,2.909681554768201650e+01
8.633505845759912312e-01,2.849026245734862428e+01
8.672425411880496648e-01,2.789839990976292583e+01
8.563216768383328237e-01,2.732123958709624745e+01
8.348280648204501331e-01,2.675850185557213123e+01
8.062574048118132941e-01,2.620973356227053230e+01
7.734444086767158222e-01,2.567439238754424835e+01
7.386486435753373270e-01,2.515190455745840126e+01
7.036379987907181999e-01,2.464170218845901772e+01
6.697667934200999262e-01,2.414324565261504318e+01
6.380468699818052647e-01,2.365603535628872578e+01
6.092109379278771719e-01,2.317961636308508844e+01
5.837680443656706464e-01,2.271357844014684346e+01
5.620514418804979373e-01,2.225755339649104769e+01
5.442593606891147351e-01,2.181121101636856352e+01
5.304893227883678009e-01,2.137425445736887042e+01
5.207666939416264462e-01,2.094641566288197509e+01
5.150681796094493947e-01,2.052745111032219683e+01
5.133409501885421999e-01,2.011713805999213633e+01
5.155180408663250224e-01,1.971527136689257986e+01
5.215306201145566423e-01,1.932166085448002590e+01
5.313176639404305623e-01,1.893612921369224722e+01
5.448335143738193276e-01,1.855851037360391231e+01
5.620537429709561161e-01,1.818864828526742272e+01
5.829796851641396715e-01,1.782639606294877410e+01
6.076419602523328578e-01,1.747161543385976046e+01
6.361032454016766202e-01,1.712417645649433595e+01
6.684605305439923484e-01,1.678395747748159650e+01
7.048470445944063911e-01,1.645084530672487944e+01
7.454340118284799033e-01,1.612473560015246576e+01
7.904323702951963071e-01,1.580553344856920361e+01
8.400945614270463047e-01,1.549315417994883859e+01
8.947164811093570869e-01,1.518752439123035991e+01
9.546396669141294922e-01,1.488858323453248822e+01
1.020253783490301158e+00,1.459628399197691806e+01
1.091999457717559130e+00,1.431059598334412897e+01
1.170371506644724224e+00,1.403150686193541752e+01
1.255922593896245276e+00,1.375902536667206633e+01
1.349267343558926635e+00,1.349318461305395545e+01
1.451086933921228450e+00,1.323404602259532581e+01
1.562134186115438084e+00,1.298170401027516974e+01
1.683239153878718142e+00,1.273629157296123360e+01
1.815315209308452360e+00,1.249798694932832532e+01
1.959365604420991946e+00,1.226702155419140361e+01
2.116490468007798498e+00,1.204368942816067545e+01
2.287894169793514898e+00,1.182835848787604149e+01
2.474892946784161385e+00,1.162148391355462351e+01
2.678922636815656677e+00,1.142362406986350898e+01
2.901546297664042484e+00,1.123545942368269301e+01
3.144461401541386092e+00,1.105781499823579850e+01
3.409506177868745436e+00,1.089168698675939240e+01
3.698664523668524495e+00,1.073827423869667008e+01
4.014068700453822913e+00,1.059901542399166807e+01
4.357998776357607795e+00,1.047563277051322572e+01
4.732877436887820366e+00,1.037018334622220550e+01
5.141258358550673258e+00,1.028511890610176849e+01
5.585805795146516317e+00,1.022335532078047038e+01
6.069262342989899750e+00,1.018835251456418867e+01
6.594401004120851617e+00,1.018420561494329490e+01
7.163956633830636633e+00,1.021574758192649846e+01
7.780530627166616142e+00,1.028866284387345864e+01
8.446461273904374067e+00,1.040961028063447635e+01
9.163650633425774572e+00,1.058635208386384186e+01
9.933337151527867448e+00,1.082788235601720395e+01
1.075580176095611940e+01,1.114454549855982002e+01
1.162999423033719282e+01,1.154812915893563918e+01
1.255306663259523603e+01,1.205190941972878349e+01
1.351980289150832526e+01,1.267061675535746268e+01
1.452193874718779476e+01,1.342027999714449571e+01
1.554737696612710351e+01,1.431789254095904163e+01
1.657932051361925119e+01,1.538083155110644995e+01
1.759537432476528807e+01,1.662594959989800358e+01
1.856670665250781838e+01,1.806825375062855343e+01
1.945741478771342869e+01,1.971909701408741711e+01
2.022430497179687237e+01,2.158384192777002752e+01
2.081736403734150187e+01,2.365902859580459250e+01
2.118125235703659470e+01,2.592920221026986383e+01
2.125815290033870752e+01,2.836373331739794423e+01
2.099222612937705890e+01,3.091418599636666187e+01
2.033569777084713692e+01,3.351301202702789794e+01
1.925621613710170621e+01,3.607448901604677616e+01
1.774457983074159628e+01,3.849875580140985676e+01
1.582136866850874490e+01,4.067940392606686117e+01
1.354063107745548322e+01,4.251430258986735566e+01
1.098887237051543764e+01,4.391827134273723487e+01
8.278362620606783295e+00,4.483519460808511070e+01
5.535199537935170611e+00,4.524667790126534328e+01
2.884209643172448434e+00,4.517479600591762079e+01
4.339639654005478242e-01,4.467793289569740978e+01
-1.734695941632193428e+00,4.384069038988111089e+01
-3.574326321994917066e+00,4.276052111109496678e+01
-5.070293872813198988e+00,4.153440005237894894e+01
-6.235242317707202275e+00,4.024830141340118672e+01
-7.100908731275511698e+00,3.897090887249255076e+01
-7.709604373777180442e+00,3.775155255439055679e+01
-8.107006796452058239e+00,3.662138170565498996e+01
-8.337024464122473333e+00,3.559642667011259931e+01
-8.438763532732727057e+00,3.468134197656648610e+01
-8.445202907039616846e+00,3.387299751602778741e+01
-8.383044486031153042e+00,3.316347999321563123e+01
-8.273247688099273134e+00,3.254236744503447909e+01
-8.131877757305341348e+00,3.199831950985175411e+01
-7.971026990395558620e+00,3.152010717995131017e+01
-7.799673910536068178e+00,3.109722352209377760e+01
-7.624419044735836870e+00,3.072020217972396949e+01
-7.450081054959852622e+00,3.038074396087240103e+01
-7.280161184064295909e+00,3.007172470783266149e+01
-7.117194708180087481e+00,2.978713479292665056e+01
-6.963010992832190382e+00,2.952198323107687727e+01
-6.818922615667435849e+00,2.927218709175074451e+01
-6.685861141338505398e+00,2.903445859011851127e+01
-6.564473788743517169e+00,2.880619685739846858e+01
-6.455192054250244560e+00,2.858538802450788197e+01
-6.358280615046221662e+00,2.837051521621685168e+01
-6.273872605579597028e+00,2.816047886241889842e+01
-6.201995612662830837e+00,2.795452706515067121e+01
-6.142591407079834198e+00,2.775219540578871857e+01
-6.095531446840521284e+00,2.755325540624112790e+01
-6.060629478227943068e+00,2.735767079229172793e+01
-6.037652063054225415e+00,2.716556070041679760e+01
-6.026327522081403210e+00,2.697716899502371390e+01
-6.026353563420536297e+00,2.679283890637569598e+01
-6.037403727858897895e+00,2.661299225218510145e+01
-6.059132705006230246e+00,2.643811256319634850e+01
-6.091180535670857488e+00,2.626873149206535629e+01
-6.133175702807783125e+00,2.610541794342850608e+01
-6.184737115582766620e+00,2.594876941969743811e+01
-6.245475001575464091e+00,2.579940513060657636e+01
-6.314990736321264286e+00,2.565796046394786956e+01
-6.392875654494772242e+00,2.552508245959868560e+01
-6.478708901617360461e+00,2.540142596851218215e+01
-6.572054398706572265e+00,2.528765021270478996e+01
-6.672457004881911402e+00,2.518441549162557536e+01
-6.779437975096365143e+00,2.509237980506511079e+01
-6.892489822584574988e+00,2.501219518363083338e+01
-7.011070709091396402e+00,2.494450353566953993e+01
-7.134598501222670919e+00,2.488993183543954757e+01
-7.262444648980667772e+00,2.484908649258843027e+01
-7.393928063154598718e+00,2.482254675900394503e+01
-7.528309191912565979e+00,2.481085704744776521e+01
-7.664784523528876292e+00,2.481451805874373306e+01
-7.802481771110148401e+00,2.483397664244180447e+01
-7.940456025393358708e+00,2.486961435159592781e+01
-8.077687191547166634e+00,2.492173469727966406e+01
-8.213079053144902275e+00,2.499054916420707784e+01
-8.345460328138992523e+00,2.507616211643323467e+01
-8.473588094106096591e+00,2.517855480207761332e+01
-8.596153958964462660e+00,2.529756875797572491e+01
-8.711793334004747535e+00,2.543288901758639042e+01
-8.819098123387256294e+00,2.558402763536347990e+01
-8.916633073340763715e+00,2.575030815339279400e+01
-9.002955920915873378e+00,2.593085174469639753e+01
-9.076641343410104312e+00,2.612456586349879828e+01
-9.136308534748893706e+00,2.633013630534086147e+01
-9.180652026440498048e+00,2.654602361718706405e+01
-9.208475134321144395e+00,2.677046478691305254e+01
-9.218725158755606941e+00,2.700148107060909197e+01
-9.210529210642746989e+00,2.723689267486417620e+01
-9.183229298464109291e+00,2.747434079334070844e+01
-9.136415116347212262e+00,2.771131720202107829e+01
-9.069952845288803189e+00,2.794520125253896126e+01
-8.984008244318449243e+00,2.817330368379488803e+01
-8.879062386734391410e+00,2.839291622351447231e+01
-8.755918602565847308e+00,2.860136550672585543e+01
-8.615699525381279145e+00,2.879606943649530848e+01
-8.459833599444968044e+00,2.897459379516169165e+01
-8.290030957488854213e+00,2.913470672073607659e+01
-8.108249191677153078e+00,2.927442862417913716e+01
-7.916650161458685275e+00,2.939207525703423585e+01
-7.717549556745444406e+00,2.948629194656557218e+01
-7.513361408581187284e+00,2.955607747955184195e+01
-7.306540065120360694e+00,2.960079670066258117e+01
-7.099522295343435374e+00,2.962018154691691407e+01
-6.894672132303857559e+00,2.961432090759072011e+01
-6.694230828529505573e+00,2.958364031942785388e+01
-6.500273895085340037e+00,2.952887302686191973e+01
-6.314676675370273884e+00,2.945102431582192892e+01
-6.139089317579039751e+00,2.935133124452358899e+01
-5.974921411387841275e+00,2.923121994128544543e+01
-5.823335996231918443e+00,2.909226253139247476e+01
-5.685252172212918786e+00,2.893613552000907418e+01
-5.561355178511380615e+00,2.876458113279366913e+01
-5.452112561791143008e+00,2.857937274029272956e+01
-5.357794938195961088e+00,2.838228510476996291e+01
-5.278499845472372165e+00,2.817506982149392059e+01
-5.214177266849535641e+00,2.795943600506625160e+01
-5.164655561633951564e+00,2.773703601035784061e+01
-5.129666734216379531e+00,2.750945578350576781e+01
-5.108870190324242166e+00,2.727820931029351570e+01
-5.101874347483033922e+00,2.704473656067821707e+01
-5.108255670919622737e+00,2.681040430936768004e+01
-5.127574886428083900e+00,2.657650923171390644e+01
-5.159390272275208744e+00,2.634428272022110917e+01
-5.203268050966586955e+00,2.611489692909745486e+01
-5.258789989358446881e+00,2.588947162358392262e+01
-5.325558374874269418e+00,2.566908148026269743e+01
-5.403198570346061658e+00,2.545476354909258987e+01
-5.491359364690434397e+00,2.524752464418394737e+01
-5.589711335792801883e+00,2.504834847639716244e+01
-5.697943429942940341e+00,2.485820237593397053e+01
-5.815757942885449339e+00,2.467804347720397828e+01
-5.942864064495658738e+00,2.450882425194470216e+01
-6.078970125271147218e+00,2.435149728073528053e+01
-6.223774660823239380e+00,2.420701914873583149e+01
-6.376956392593124079e+00,2.407635333986307202e+01
-6.538163211068440894e+00,2.396047198589512206e+01
-6.707000243616293211e+00,2.386035630447495848e+01
-6.883017094333909291e+00,2.377699553407176225e+01
-7.065694359622580301e+00,2.371138414629481517e+01
-7.254429552011165683e+00,2.366451708849342950e+01
-7.448522607473164747e+00,2.363738278472820298e+01
-7.647161209266037041e+00,2.363095360395963951e+01
-7.849406234971596952e+00,2.364617349437790850e+01
-8.054177723121586752e+00,2.368394248671269509e+01
-8.260241860812023162e+00,2.374509779249429187e+01
-8.466199611963308058e+00,2.383039127178390260e+01
-8.670477733463130221e+00,2.394046312569479085e+01
-8.871323057060058304e+00,2.407581178921497767e+01
-9.066801039364849046e+00,2.423676016623042173e+01
-9.254799688081183362e+00,2.442341856683773216e+01
-9.433040043372880490e+00,2.463564498018713778e+01
-9.599094409223900115e+00,2.487300364335947123e+01
-9.750413467920164834e+00,2.513472324144741776e+01
-9.884363246936363367e+00,2.541965648153814783e+01
-9.998272617849485400e+00,2.572624319945990479e+01
-1.008949157191367441e+01,2.605247954775301622e+01
