x,z
1.469398562178182921e+01,4.038409177830965291e+01
1.429601791464654070e+01,4.115076890061683201e+01
1.374516100314504286e+01,4.158400877724021427e+01
1.305259870619946838e+01,4.168968508409671614e+01
1.223575871320346131e+01,4.149340624869041250e+01
1.131703255491385640e+01,4.103654487695995101e+01
1.032202845224469634e+01,4.037051685569257842e+01
9.277622765538078298e+00,3.955051071088102788e+01
8.210090848963512045e+00,3.862982749724464071e+01
7.143548539321749047e+00,3.765564593913986613e+01
6.098843943430427572e+00,3.666654607869330817e+01
5.092937729103079292e+00,3.569168762929168537e+01
4.138726442345809886e+00,3.475126015744486097e+01
3.245212173275041856e+00,3.385772440674004002e+01
2.417904128426939803e+00,3.301740492528202253e+01
1.659345197786410653e+00,3.223210715351393674e+01
9.696782413050837324e-01,3.150055972006689942e+01
3.471927781572154981e-01,3.081959022366784495e+01
-2.111833788786301458e-01,3.018501743052473074e+01
-7.094642927817100819e-01,2.959228593081225966e+01
-1.152261683412685755e+00,2.903688850178229686e+01
-1.544512226769662266e+00,2.851462532875806488e+01
-1.891268181783383850e+00,2.802174488359170113e+01
-2.197541624406354366e+00,2.755500346096993880e+01
-2.468192594752561142e+00,2.711167196096270260e+01
-2.707852315153513878e+00,2.668951090330677189e+01
-2.920873838403272416e+00,2.628672840933839794e+01
-3.111303752714868143e+00,2.590193105642652682e+01
-3.282869752781027994e+00,2.553407393969898465e+01
-3.438979918864790264e+00,2.518241373327605004e+01
-3.582730411002513993e+00,2.484646679301293659e+01
-3.716918991677156114e+00,2.452597318001113180e+01
-3.844062357389363971e+00,2.422086674338595813e+01
-3.966415710146364404e+00,2.393125095435657457e+01
-4.085993355638013469e+00,2.365737993629243974e+01
-4.204589394550717785e+00,2.339964401729000087e+01
-4.323797792553756736e+00,2.315855909331038021e+01
-4.445031285357970319e+00,2.293475909581014349e+01
-4.569538707666291444e+00,2.272899088391402955e+01
-4.698420436522337873e+00,2.254211091111621812e+01
-4.832641716680969424e+00,2.237508303944855115e+01
-4.973043693221113060e+00,2.222897688317086917e+01
-5.120352018981587428e+00,2.210496605529252179e+01
-5.275182935329768341e+00,2.200432566168197823e+01
-5.438046747821415394e+00,2.192842833890415122e+01
-5.609348636958941370e+00,2.187873806455297654e+01
-5.789386762069305803e+00,2.185680088574029512e+01
-5.978347637074639565e+00,2.186423161766421330e+01
-6.176298784696167665e+00,2.190269546757202690e+01
-6.383178714852427937e+00,2.197388345111919250e+01
-6.598784328480360450e+00,2.207948040352551189e+01
-6.822755924782404335e+00,2.222112436756324882e+01
-7.054560093092419493e+00,2.240035619057615790e+01
-7.293470904923339049e+00,2.261855831573022613e+01
-7.538549991113258741e+00,2.287688204627839283e+01
-7.788626295268127109e+00,2.317616303708439318e+01
-8.042276536779347396e+00,2.351682546609966451e+01
-8.297807688842516072e+00,2.389877629458336727e+01
-8.553243067006230049e+00,2.432129225759476654e+01
-8.806313911479561440e+00,2.478290372667106567e+01
-9.054458601487089808e+00,2.528128130278013685e+01
-9.294831821348697787e+00,2.581313281919927860e+01
-9.524326054317107548e+00,2.637412017862793334e+01
-9.739607652498811774e+00,2.695880685640251428e+01
-9.937169358370095296e+00,2.756064764175506454e+01
-1.011340048165214967e+01,2.817203188931621582e+01
-1.026467493080668802e+01,2.878438985324682875e+01
-1.038745596268030447e+01,2.938836830851837334e+01
-1.047841489925441394e+01,2.997407655092181145e+01
-1.053455928217797499e+01,3.053139722176611315e+01
-1.055336417493724355e+01,3.105034879578476392e+01
-1.053289881611137702e+01,3.152147893549154389e+01
-1.047193984087892105e+01,3.193626145968038799e+01
-1.037006207279532433e+01,3.228746568494720748e+01
-1.022769862615630032e+01,3.256946646733016593e+01
-1.004616381128689184e+01,3.277846699219441717e+01
-9.827635001516782154e+00,3.291261410353902761e+01
-9.575092934839684489e+00,3.297199679331550470e+01
-9.292223482182667027e+00,3.295853077479554116e+01
-8.983287245015359801e+00,3.287574387597757664e+01
-8.652965994351593082e+00,3.272848642793805141e+01
-8.306196586244794844e+00,3.252259651475038282e+01
-7.948003414769691410e+00,3.226455131193655035e+01
-7.583339719838822823e+00,3.196113303925441684e+01
-7.216946359545847400e+00,3.161913225931468574e+01
-6.853234311653116251e+00,3.124510372769777078e+01
-6.496194559285464187e+00,3.084518215029299881e+01
-6.149336489155068364e+00,3.042495819400550516e+01
-5.815653755374821543e+00,2.998940968163034526e+01
-5.497614901914173124e+00,2.954287938877343933e+01
-5.197174950692868833e+00,2.908908918179899672e+01
-4.915803622484416380e+00,2.863118007096329620e+01
-4.654525778413484360e+00,2.817176866485645803e+01
-4.413969936288589579e+00,2.771301205694665626e+01
-4.194421209340521095e+00,2.725667497376239723e+01
-3.995875628573166694e+00,2.680419478760166285e+01
-3.818093458736365520e+00,2.635674156827530723e+01
-3.660649740857782497e+00,2.591527163057111949e+01
-3.522980852756288694e+00,2.548057400525682681e+01
-3.404426352970410186e+00,2.505330994276518908e+01
-3.304265756847638347e+00,2.463404599454091937e+01
-3.221750189230287109e+00,2.422328146012037564e+01
-3.156129074853359473e+00,2.382147108996988649e+01
-3.106672176539190477e+00,2.342904394006969326e+01
-3.072687384547788003e+00,2.304641922062261017e+01
-3.053534709510469458e+00,2.267401989554499764e+01
-3.048636946511839252e+00,2.231228469092442168e+01
-3.057487467844663520e+00,2.196167907205541781e+01
-3.079655573916854294e+00,2.162270565742473849e+01
-3.114789791417273968e+00,2.129591445769185398e+01
-3.162619459487351126e+00,2.098191325916834415e+01
-3.222954891486272011e+00,2.068137841357389561e+01
-3.295686344200748685e+00,2.039506624675707158e+01
-3.380781969466055248e+00,2.012382525562925295e+01
-3.478284865927091740e+00,1.986860922119995365e+01
-3.588309291372080434e+00,1.963049132225209092e+01
-3.711036038637032686e+00,1.941067928426359046e+01
-3.846706920164050025e+00,1.921053153645299005e+01
-3.995618247407968227e+00,1.903157427032030924e+01
-4.158113130898181353e+00,1.887551918886249069e+01
-4.334572364453094018e+00,1.874428159879001043e+01
-4.525403592659487551e+00,1.863999831944682128e+01
-4.731028394593769448e+00,1.856504465156376682e+01
-4.951866849955095518e+00,1.852204935553028164e+01
-5.188319088487258313e+00,1.851390622157502719e+01
-5.440743263532787921e+00,1.854378036336157720e+01
-5.709429341660604784e+00,1.861510682564901487e+01
-5.994568071217355687e+00,1.873157846610769894e+01
-6.296214495639193665e+00,1.889711936285373284e+01
-6.614245429101066165e+00,1.911583924268006029e+01
-6.948310434406167246e+00,1.939196367722649228e+01
-7.297776063379108891e+00,1.972973415023663790e+01
-7.661663471331895181e+00,2.013327170349648654e+01
-8.038580036502679604e+00,2.060639792881686105e+01
-8.426646340861561058e+00,2.115240786497898640e+01
-8.823420833711720590e+00,2.177379122605126227e+01
-9.225825723215788088e+00,2.247190172218178361e+01
-9.630079114251794081e+00,2.324657942386136966e+01
-1.003164007784258338e+01,2.409573845770907852e+01
-1.042517507253566222e+01,2.501494185754833666e+01
-1.080455572429668365e+01,2.599699674470169342e+01
-1.116289908302821487e+01,2.703161513258663007e+01
-1.149266167686279871e+01,2.810519664494692904e+01
-1.178579746884101809e+01,2.920079648449478782e+01
-1.203398667257485322e+01,3.029834154348627706e+01
-1.222893692226157469e+01,3.137514593562815790e+01
-1.236275044630684228e+01,3.240675171389163012e+01
-1.242834109903464501e+01,3.336808075271881791e+01
-1.241987445779840549e+01,3.423483313187926314e+01
-1.233319446735716518e+01,3.498501382478807642e+01
-1.216619355664339963e+01,3.560042493518295004e+01
-1.191908201778250209e+01,3.606793841187023730e+01
-1.159451831376548547e+01,3.638037466428168187e+01
-1.119757511552705864e+01,3.653685920212847549e+01
-1.073553474325986379e+01,3.654260572527781648e+01
-1.021752911466002089e+01,3.640816393070588219e+01
-9.654059129901209957e+00,3.614825256673000098e+01
-9.056442654588387597e+00,3.578035361326437425e+01
-8.436246220345493541e+00,3.532326073242747100e+01
-7.804752624883780854e+00,3.479575447489322926e+01
-7.172506248027964659e+00,3.421552836381779628e+01
-6.548963037425416189e+00,3.359842949792522404e+01
-5.942256157716841791e+00,3.295801998364604657e+01
-5.359074163889240516e+00,3.230542198702319467e+01
-4.804638108447054634e+00,3.164938391219849478e+01
-4.282757869204323775e+00,3.099649713893483138e+01
-3.795945849152943641e+00,3.035149754484861973e+01
-3.345567121736189531e+00,2.971759831676022046e+01
-2.932007951141463842e+00,2.909681554768201650e+01
-2.554848381733519691e+00,2.849026245734862428e+01
-2.213028485102568332e+00,2.789839990976292583e+01
-1.905001382473506588e+00,2.732123958709624745e+01
-1.628869076542322603e+00,2.675850185557213123e+01
-1.382499362406045318e+00,2.620973356227053230e+01
-1.163623685684259446e+00,2.567439238754424835e+01
-9.699168762481619188e-01,2.515190455745840126e+01
-7.990603242658119720e-01,2.464170218845901772e+01
-6.487904919601589215e-01,2.414324565261504318e+01
-5.169347634221330701e-01,2.365603535628872578e+01
-4.014366000817392033e-01,2.317961636308508844e+01
-3.003718462807775658e-01,2.271357844014684346e+01
-2.119578572161327501e-01,2.225755339649104769e+01
-1.345569273064696758e-01,2.181121101636856352e+01
-6.667529850691124305e-02,2.137425445736887042e+01
-6.958836377383335881e-03,2.094641566288197509e+01
4.581371665451764580e-02,2.052745111032219683e+01
9.273916295001082000e-02,2.011713805999213633e+01
1.347993416738639538e-01,1.971527136689257986e+01
1.728712115931100579e-01,1.932166085448002590e+01
2.077371524452547302e-01,1.893612921369224722e+01
2.400952035947723218e-01,1.855851037360391231e+01
2.705690346726770112e-01,1.818864828526742272e+01
2.997175055025049217e-01,1.782639606294877410e+01
3.280437234686683912e-01,1.747161543385976046e+01
3.560035471470348600e-01,1.712417645649433595e+01
3.840135169724990249e-01,1.678395747748159650e+01
4.124582183296483517e-01,1.645084530672487944e+01
4.416971009561241335e-01,1.612473560015246576e+01
4.720707920433597216e-01,1.580553344856920361e+01
5.039069498685433413e-01,1.549315417994883859e+01
5.375257110243936154e-01,1.518752439123035991e+01
5.732447880328899181e-01,1.488858323453248822e+01
6.113842759210138533e-01,1.459628399197691806e+01
6.522712266779425727e-01,1.431059598334412897e+01
6.962440497819042395e-01,1.403150686193541752e+01
7.436567954681861936e-01,1.375902536667206633e+01
7.948833753109920686e-01,1.349318461305395545e+01
8.503217721357855252e-01,1.323404602259532581e+01
9.103982883143297844e-01,1.298170401027516974e+01
9.755718780944405699e-01,1.273629157296123360e+01
1.046338605672868294e+00,1.249798694932832532e+01
1.123236266036426789e+00,1.226702155419140361e+01
1.206849199874883372e+00,1.204368942816067545e+01
1.297813326688174840e+00,1.182835848787604149e+01
1.396821410998708934e+00,1.162148391355462351e+01
1.504628564577254135e+00,1.142362406986350898e+01
1.622057971801094345e+00,1.123545942368269301e+01
1.750006804387389092e+00,1.105781499823579850e+01
1.889452264102788881e+00,1.089168698675939240e+01
2.041457655479384403e+00,1.073827423869667008e+01
2.207178342298298457e+00,1.059901542399166807e+01
2.387867378113850858e+00,1.047563277051322572e+01
2.584880517938226596e+00,1.037018334622220550e+01
2.799680209833185884e+00,1.028511890610176849e+01
3.033838024704934799e+00,1.022335532078047038e+01
3.289034801749092907e+00,1.018835251456418867e+01
3.567057555873173413e+00,1.018420561494329490e+01
3.869791900697941323e+00,1.021574758192649846e+01
4.199208374011210942e+00,1.028866284387345864e+01
4.557340599326751729e+00,1.040961028063447635e+01
4.946252666784514140e+00,1.058635208386384186e+01
5.367992463448640450e+00,1.082788235601720395e+01
5.824526932256563150e+00,1.114454549855982002e+01
6.317654415126519041e+00,1.154812915893563918e+01
6.848888396647586418e+00,1.205190941972878349e+01
7.419306220242351202e+00,1.267061675535746268e+01
8.029355887368948785e+00,1.342027999714449571e+01
8.678614173350833738e+00,1.431789254095904163e+01
9.365490452628460361e+00,1.538083155110644995e+01
1.008687345872754015e+01,1.662594959989800358e+01
1.083772354533131477e+01,1.806825375062855343e+01
1.161062185604896513e+01,1.971909701408741711e+01
1.239530114921541148e+01,2.158384192777002752e+01
1.317820153147355811e+01,2.365902859580459250e+01
1.394211778206035213e+01,2.592920221026986383e+01
1.466603123955797727e+01,2.836373331739794423e+01
1.532524340563604959e+01,3.091418599636666187e+01
1.589194167801015034e+01,3.351301202702789794e+01
1.633631728729384847e+01,3.607448901604677616e+01
1.662830717227463495e+01,3.849875580140985676e+01
1.673993443812133108e+01,4.067940392606686117e+01
1.664807786116007193e+01,4.251430258986735566e+01
1.633733318278961377e+01,4.391827134273723487e+01
1.580248710156219616e+01,4.483519460808511070e+01
1.505007465346665541e+01,4.524667790126534328e+01
1.409858714191350693e+01,4.517479600591762079e+01
1.297714939203940077e+01,4.467793289569740978e+01
1.172283084937551578e+01,4.384069038988111089e+01
1.037707817027474455e+01,4.276052111109496678e+01
8.981937721047778211e+00,4.153440005237894894e+01
7.576714561661680669e+00,4.024830141340118672e+01
6.195518873724791931e+00,3.897090887249255076e+01
4.865876113224761212e+00,3.775155255439055679e+01
3.608328064524567225e+00,3.662138170565498996e+01
2.436794578426904501e+00,3.559642667011259931e+01
1.359412674171966762e+00,3.468134197656648610e+01
3.795950534814973576e-01,3.387299751602778741e+01
-5.028847425706139962e-01,3.316347999321563123e+01
-1.290900716916667967e+00,3.254236744503447909e+01
-1.989135414034928662e+00,3.199831950985175411e+01
-2.603409648361969975e+00,3.152010717995131017e+01
-3.140171382565328795e+00,3.109722352209377760e+01
-3.606121635362402600e+00,3.072020217972396949e+01
-4.007951376299746293e+00,3.038074396087240103e+01
-4.352164344165757370e+00,3.007172470783266149e+01
-4.644964028155611047e+00,2.978713479292665056e+01
-4.892187096158059134e+00,2.952198323107687727e+01
-5.099269485825471904e+00,2.927218709175074451e+01
-5.271234798809667943e+00,2.903445859011851127e+01
-5.412697433062551688e+00,2.880619685739846858e+01
-5.527875068630648592e+00,2.858538802450788197e+01
-5.620606767192608544e+00,2.837051521621685168e+01
-5.694374151977969589e+00,2.816047886241889842e+01
-5.752323997338132600e+00,2.795452706515067121e+01
-5.797291158870602423e+00,2.775219540578871857e+01
-5.831821183691525690e+00,2.755325540624112790e+01
-5.858192210006425427e+00,2.735767079229172793e+01
-5.878435936828577013e+00,2.716556070041679760e+01
-5.894357549451141765e+00,2.697716899502371390e+01
-5.907554546714168353e+00,2.679283890637569598e+01
-5.919434448384805592e+00,2.661299225218510145e+01
-5.931231376332214644e+00,2.643811256319634850e+01
-5.944021509199616027e+00,2.626873149206535629e+01
-5.958737411846739995e+00,2.610541794342850608e+01
-5.976181240942844752e+00,2.594876941969743811e+01
-5.997036828406836939e+00,2.579940513060657636e+01
-6.021880645723699743e+00,2.565796046394786956e+01
-6.051191654783456109e+00,2.552508245959868560e+01
-6.085360054754588077e+00,2.540142596851218215e+01
-6.124694939440865404e+00,2.528765021270478996e+01
-6.169430885367436446e+00,2.518441549162557536e+01
-6.219733497318883586e+00,2.509237980506511079e+01
-6.275703945096632097e+00,2.501219518363083338e+01
-6.337382532845426297e+00,2.494450353566953993e+01
-6.404751350470023752e+00,2.488993183543954757e+01
-6.477736065545288469e+00,2.484908649258843027e+01
-6.556206923888826310e+00,2.482254675900394503e+01
-6.639979037815403551e+00,2.481085704744776521e+01
-6.728812053225119882e+00,2.481451805874373306e+01
-6.822409300255495523e+00,2.483397664244180447e+01
-6.920416547340960456e+00,2.486961435159592781e+01
-7.022420495146199926e+00,2.492173469727966406e+01
-7.127947164786296419e+00,2.499054916420707784e+01
-7.236460353622156561e+00,2.507616211643323467e+01
-7.347360351073840334e+00,2.517855480207761332e+01
-7.459983125377066315e+00,2.529756875797572491e+01
-7.573600208735806305e+00,2.543288901758639042e+01
-7.687419521262700783e+00,2.558402763536347990e+01
